ensembl,gene_name,mouse_uniprot,mouse_ensembl,name
ENSG00000146700,SSC4D,A1L0T3,ENSMUSG00000029699,Q8WTU2
ENSG00000203795,FAM24A,Q9DAL9,ENSMUSG00000030858,A6NFZ4
ENSG00000203795,FAM24A,Q8CF27,ENSMUSG00000030859,A6NFZ4
ENSG00000228567,VN1R4,,ENSMUSG00000045575,Q7Z5H5
ENSG00000228567,VN1R4,,ENSMUSG00000050102,Q7Z5H5
ENSG00000228567,VN1R4,,ENSMUSG00000054142,Q7Z5H5
ENSG00000228567,VN1R4,,ENSMUSG00000057203,Q7Z5H5
ENSG00000228567,VN1R4,,ENSMUSG00000058030,Q7Z5H5
ENSG00000179954,SSC5D,Q8BV57,ENSMUSG00000035279,A1L4H1
ENSG00000109927,TECTA,O08523,ENSMUSG00000037705,O75443
ENSG00000109927,TECTA,O08523,ENSMUSG00000037705,O75443
ENSG00000196104,SPOCK3,Q8BKV0,ENSMUSG00000054162,Q9BQ16
ENSG00000132692,BCAN,Q61361,ENSMUSG00000004892,Q96GW7
ENSG00000198910,L1CAM,,ENSMUSG00000031391,P32004
ENSG00000107147,KCNT1,Q6ZPR4,ENSMUSG00000058740,Q5JUK3
ENSG00000164530,PI16,,ENSMUSG00000024011,Q6UXB8
ENSG00000123146,ADGRE5,,ENSMUSG00000002885,P48960
ENSG00000123146,ADGRE5,,ENSMUSG00000002885,P48960
ENSG00000221823,PPP3R1,,,P63098
ENSG00000152939,MARVELD2,,,Q8N4S9
ENSG00000274671,MARVELD2,,,Q8N4S9
ENSG00000145431,PDGFC,Q8CI19,ENSMUSG00000028019,Q9NRA1
ENSG00000145431,PDGFC,Q8CI19,ENSMUSG00000028019,Q9NRA1
ENSG00000164176,EDIL3,O35474,ENSMUSG00000034488,O43854
ENSG00000110911,SLC11A2,P49282,ENSMUSG00000023030,P49281
ENSG00000034971,MYOC,O70624,ENSMUSG00000026697,Q99972
ENSG00000100427,MLC1,Q8VHK5,ENSMUSG00000035805,Q15049
ENSG00000171596,NMUR1,O55040,ENSMUSG00000026237,Q9HB89
ENSG00000142156,COL6A1,Q04857,ENSMUSG00000001119,P12109
ENSG00000150656,CNDP1,,ENSMUSG00000056162,Q96KN2
ENSG00000176273,SLC35G1,Q8BY79,ENSMUSG00000044026,Q2M3R5
ENSG00000087085,ACHE,P21836,ENSMUSG00000023328,P22303
ENSG00000173391,OLR1,Q9EQ09,ENSMUSG00000030162,P78380
ENSG00000173391,OLR1,Q9EQ09,ENSMUSG00000030162,P78380
ENSG00000243414,TICAM2,Q8BJQ4,ENSMUSG00000056130,Q86XR7
ENSG00000223953,C1QTNF5,Q8K479,ENSMUSG00000079592,Q9BXJ0
ENSG00000168710,AHCYL1,Q80SW1,ENSMUSG00000027893,O43865
ENSG00000169604,ANTXR1,Q9CZ52,ENSMUSG00000033420,Q9H6X2
ENSG00000129204,USP6,,,P35125
ENSG00000161671,EMC10,,ENSMUSG00000008140,Q5UCC4
ENSG00000160972,PPP1R16A,Q923M0,ENSMUSG00000033819,Q96I34
ENSG00000100311,PDGFB,,ENSMUSG00000000489,P01127
ENSG00000163823,CCR1,P51675,ENSMUSG00000025804,P32246
ENSG00000163823,CCR1,P51676,ENSMUSG00000064039,P32246
ENSG00000149452,SLC22A8,O88909,ENSMUSG00000063796,Q8TCC7
ENSG00000196101,HLA-DRB3,,,P79483
ENSG00000231679,HLA-DRB3,,,P79483
ENSG00000175077,RTP1,Q8C8C1,ENSMUSG00000033383,P59025
ENSG00000058668,ATP2B4,Q6Q477,ENSMUSG00000026463,P23634
ENSG00000113525,IL5,P04401,ENSMUSG00000036117,P05113
ENSG00000006210,CX3CL1,O35188,ENSMUSG00000031778,P78423
ENSG00000006210,CX3CL1,O35188,ENSMUSG00000031778,P78423
ENSG00000232196,MTRNR2L4,,,P0CJ71
ENSG00000183840,GPR39,,ENSMUSG00000026343,O43194
ENSG00000231834,HLA-A,,,P16190
ENSG00000231834,HLA-A,,,P16189
ENSG00000231834,HLA-A,,,P30512
ENSG00000143217,NECTIN4,Q8R007,ENSMUSG00000006411,Q96NY8
ENSG00000143217,NECTIN4,Q8R007,ENSMUSG00000006411,Q96NY8
ENSG00000131873,CHSY1,Q6ZQ11,ENSMUSG00000032640,Q86X52
ENSG00000180879,SSR4,Q62186,ENSMUSG00000002014,P51571
ENSG00000166342,NETO1,Q8R4I7,ENSMUSG00000050321,Q8TDF5
ENSG00000166342,NETO1,Q8R4I7,ENSMUSG00000050321,Q8TDF5
ENSG00000114739,ACVR2B,P27040,ENSMUSG00000061393,Q13705
ENSG00000149218,ENDOD1,Q8C522,ENSMUSG00000037419,O94919
ENSG00000164953,TMEM67,,ENSMUSG00000049488,Q5HYA8
ENSG00000102313,ITIH6,,,Q6UXX5
ENSG00000188771,PLET1,Q8VEN2,ENSMUSG00000032068,Q6UQ28
ENSG00000039537,C6,,ENSMUSG00000022181,P13671
ENSG00000220008,LINGO3,Q6GQU6,ENSMUSG00000051067,P0C6S8
ENSG00000172824,CES4A,Q8R0W5,ENSMUSG00000060560,Q5XG92
ENSG00000184613,NELL2,Q61220,ENSMUSG00000022454,Q99435
ENSG00000120903,CHRNA2,Q91X60,ENSMUSG00000022041,Q15822
ENSG00000137975,CLCA2,Q8BG22,ENSMUSG00000036960,Q9UQC9
ENSG00000137975,CLCA2,Q8BG22,ENSMUSG00000036960,Q9UQC9
ENSG00000120256,LRP11,Q8CB67,ENSMUSG00000019796,Q86VZ4
ENSG00000123815,COQ8B,,ENSMUSG00000003762,Q96D53
ENSG00000197461,PDGFA,,ENSMUSG00000025856,P04085
ENSG00000187097,ENTPD5,Q9WUZ9,ENSMUSG00000021236,O75356
ENSG00000112715,VEGFA,Q00731,ENSMUSG00000023951,P15692
ENSG00000090382,LYZ,,ENSMUSG00000020177,P61626
ENSG00000090382,LYZ,P17897,ENSMUSG00000069515,P61626
ENSG00000090382,LYZ,P08905,ENSMUSG00000069516,P61626
ENSG00000196660,SLC30A10,Q3UVU3,ENSMUSG00000026614,Q6XR72
ENSG00000138622,HCN4,,ENSMUSG00000032338,Q9Y3Q4
ENSG00000138028,CGREF1,,ENSMUSG00000029161,Q99674
ENSG00000166825,ANPEP,P97449,ENSMUSG00000039062,P15144
ENSG00000080644,CHRNA3,,ENSMUSG00000032303,P32297
ENSG00000104804,TULP2,P46686,ENSMUSG00000023467,O00295
ENSG00000104804,TULP2,,ENSMUSG00000108951,O00295
ENSG00000104804,TULP2,,ENSMUSG00000109120,O00295
ENSG00000104804,TULP2,,ENSMUSG00000109474,O00295
ENSG00000146399,TAAR1,Q923Y8,ENSMUSG00000056379,Q96RJ0
ENSG00000122566,HNRNPA2B1,O88569,ENSMUSG00000004980,P22626
ENSG00000137033,IL33,Q8BVZ5,ENSMUSG00000024810,O95760
ENSG00000254521,SIGLEC12,Q91Y57,ENSMUSG00000030474,Q96PQ1
ENSG00000149599,DUSP15,Q8R4V2,ENSMUSG00000042662,Q9H1R2
ENSG00000187474,FPR3,A4FUQ5,ENSMUSG00000048062,P25089
ENSG00000187474,FPR3,O88536,ENSMUSG00000052270,P25089
ENSG00000187474,FPR3,O88537,ENSMUSG00000060701,P25089
ENSG00000187474,FPR3,Q3SXG2,ENSMUSG00000071275,P25089
ENSG00000187474,FPR3,Q71MR7,ENSMUSG00000071276,P25089
ENSG00000187474,FPR3,O08790,ENSMUSG00000079700,P25089
ENSG00000171051,FPR1,P33766,ENSMUSG00000045551,P21462
ENSG00000172661,FAM21C,Q6PGL7,ENSMUSG00000024104,Q9Y4E1
ENSG00000196436,NPIPB15,,,A6NHN6
ENSG00000140945,CDH13,Q9WTR5,ENSMUSG00000031841,P55290
ENSG00000129450,SIGLEC9,Q91Y57,ENSMUSG00000030474,Q9Y336
ENSG00000106089,STX1A,O35526,ENSMUSG00000007207,Q16623
ENSG00000106089,STX1A,O35526,ENSMUSG00000007207,Q16623
ENSG00000184451,CCR10,Q9JL21,ENSMUSG00000044052,P46092
ENSG00000167851,CD300A,Q6SJQ0,ENSMUSG00000034652,Q9UGN4
ENSG00000167851,CD300A,Q7TSN2,ENSMUSG00000044811,Q9UGN4
ENSG00000167851,CD300A,,ENSMUSG00000058728,Q9UGN4
ENSG00000104921,FCER2,P20693,ENSMUSG00000005540,P06734
ENSG00000104921,FCER2,P20693,ENSMUSG00000005540,P06734
ENSG00000180424,DEFB123,Q8K3U4,ENSMUSG00000044863,Q8N688
ENSG00000144857,BOC,,ENSMUSG00000022687,Q9BWV1
ENSG00000203870,SMIM9,,,A6NGZ8
ENSG00000235657,HLA-A,,,P10316
ENSG00000235657,HLA-A,,,P01891
ENSG00000235657,HLA-A,,,P01892
ENSG00000228607,CLDN25,,,C9JDP6
ENSG00000211445,GPX3,P46412,ENSMUSG00000018339,P22352
ENSG00000141338,ABCA8,Q8K440,ENSMUSG00000020620,O94911
ENSG00000110651,CD81,P35762,ENSMUSG00000037706,P60033
ENSG00000179242,CDH4,P39038,ENSMUSG00000000305,P55283
ENSG00000088882,CPXM1,Q9Z100,ENSMUSG00000027408,Q96SM3
ENSG00000267206,LCN6,,ENSMUSG00000045684,P62502
ENSG00000135517,MIP,P51180,ENSMUSG00000025389,P30301
ENSG00000152266,PTH,,ENSMUSG00000059077,P01270
ENSG00000145850,TIMD4,Q6U7R4,ENSMUSG00000055546,Q96H15
ENSG00000142549,IGLON5,Q8HW98,ENSMUSG00000013367,A6NGN9
ENSG00000187955,COL14A1,Q80X19,ENSMUSG00000022371,Q05707
ENSG00000188157,AGRN,A2ASQ1,ENSMUSG00000041936,O00468
ENSG00000188157,AGRN,A2ASQ1,ENSMUSG00000041936,O00468
ENSG00000063660,GPC1,Q9QZF2,ENSMUSG00000034220,P35052
ENSG00000063660,GPC1,Q9QZF2,ENSMUSG00000034220,P35052
ENSG00000105492,SIGLEC6,,,O43699
ENSG00000105492,SIGLEC6,,,O43699
ENSG00000171557,FGG,Q8VCM7,ENSMUSG00000033860,P02679
ENSG00000178690,DYNAP,,,Q8N1N2
ENSG00000021488,SLC7A9,Q9QXA6,ENSMUSG00000030492,P82251
ENSG00000146678,IGFBP1,P47876,ENSMUSG00000020429,P08833
ENSG00000254415,SIGLEC14,,,Q08ET2
ENSG00000139437,TCHP,Q3TVW5,ENSMUSG00000002486,Q9BT92
ENSG00000178789,CD300LB,,ENSMUSG00000063193,A8K4G0
ENSG00000163870,TPRA1,Q99MU1,ENSMUSG00000002871,Q86W33
ENSG00000174944,P2RY14,Q9ESG6,ENSMUSG00000036381,Q15391
ENSG00000114270,COL7A1,Q63870,ENSMUSG00000025650,Q02388
ENSG00000167104,BPIFB6,Q8BU51,ENSMUSG00000068009,Q8NFQ5
ENSG00000121716,PILRB,Q2YFS3,ENSMUSG00000046245,Q9UKJ0
ENSG00000121716,PILRB,Q2YFS1,ENSMUSG00000066682,Q9UKJ0
ENSG00000121716,PILRB,Q2YFS2,ENSMUSG00000066684,Q9UKJ0
ENSG00000163515,RETNLB,,ENSMUSG00000022650,Q9BQ08
ENSG00000163515,RETNLB,,ENSMUSG00000022651,Q9BQ08
ENSG00000163515,RETNLB,,ENSMUSG00000061100,Q9BQ08
ENSG00000137809,ITGA11,,ENSMUSG00000032243,Q9UKX5
ENSG00000070413,DGCR2,,ENSMUSG00000003166,P98153
ENSG00000070413,DGCR2,,ENSMUSG00000092470,P98153
ENSG00000198851,CD3E,P22646,ENSMUSG00000032093,P07766
ENSG00000117598,PLPPR5,Q8BJ52,ENSMUSG00000033342,Q32ZL2
ENSG00000174946,GPR171,Q8BG55,ENSMUSG00000050075,O14626
ENSG00000101916,TLR8,P58682,ENSMUSG00000040522,Q9NR97
ENSG00000108684,ASIC2,Q925H0,ENSMUSG00000020704,Q16515
ENSG00000156574,NODAL,P43021,ENSMUSG00000037171,Q96S42
ENSG00000186075,ZPBP2,Q6X786,ENSMUSG00000017195,Q6X784
ENSG00000137462,TLR2,,ENSMUSG00000027995,O60603
ENSG00000171385,KCND3,Q9Z0V1,ENSMUSG00000040896,Q9UK17
ENSG00000165240,ATP7A,Q64430,ENSMUSG00000033792,Q04656
ENSG00000205336,ADGRG1,Q8K209,ENSMUSG00000031785,Q9Y653
ENSG00000205336,ADGRG1,Q8K209,ENSMUSG00000031785,Q9Y653
ENSG00000154928,EPHB1,Q8CBF3,ENSMUSG00000032537,P54762
ENSG00000187151,ANGPTL5,,,Q86XS5
ENSG00000182256,GABRG3,P27681,ENSMUSG00000055026,Q99928
ENSG00000123843,C4BPB,,,P20851
ENSG00000109163,GNRHR,Q01776,ENSMUSG00000029255,P30968
ENSG00000099290,FAM21A,Q6PGL7,ENSMUSG00000024104,Q641Q2
ENSG00000136378,ADAMTS7,Q68SA9,ENSMUSG00000032363,Q9UKP4
ENSG00000151882,CCL28,Q9JIL2,ENSMUSG00000074715,Q9NRJ3
ENSG00000135916,ITM2C,Q91VK4,ENSMUSG00000026223,Q9NQX7
ENSG00000112759,SLC29A1,Q9JIM1,ENSMUSG00000023942,Q99808
ENSG00000095752,IL11,P47873,ENSMUSG00000004371,P20809
ENSG00000135414,GDF11,Q9Z1W4,ENSMUSG00000025352,O95390
ENSG00000147145,LPAR4,Q8BLG2,ENSMUSG00000049929,Q99677
ENSG00000138207,RBP4,Q00724,ENSMUSG00000024990,P02753
ENSG00000185888,PRSS38,Q3UKY7,ENSMUSG00000049291,A1L453
ENSG00000162998,FRZB,P97401,ENSMUSG00000027004,Q92765
ENSG00000163251,FZD5,Q9EQD0,ENSMUSG00000045005,Q13467
ENSG00000124564,SLC17A3,,ENSMUSG00000036083,O00476
ENSG00000184984,CHRM5,Q920H4,ENSMUSG00000074939,P08912
ENSG00000131142,CCL25,O35903,ENSMUSG00000023235,O15444
ENSG00000157335,CLEC18C,Q7TSQ1,ENSMUSG00000033633,Q8NCF0
ENSG00000188056,TREML4,Q3LRV9,ENSMUSG00000051682,Q6UXN2
ENSG00000188056,TREML4,Q3LRV9,ENSMUSG00000051682,Q6UXN2
ENSG00000167371,PRRT2,E9PUL5,ENSMUSG00000045114,Q7Z6L0
ENSG00000125124,BBS2,Q9CWF6,ENSMUSG00000031755,Q9BXC9
ENSG00000183395,PMCH,P56942,ENSMUSG00000035383,P20382
ENSG00000275896,PRSS2,,,P07478
ENSG00000282049,PRSS2,,,P07478
ENSG00000164099,PRSS12,O08762,ENSMUSG00000027978,P56730
ENSG00000134538,SLCO1B1,Q9JJL3,ENSMUSG00000030236,Q9Y6L6
ENSG00000121989,ACVR2A,P27038,ENSMUSG00000052155,P27037
ENSG00000171199,OPRPN,,,Q99935
ENSG00000005844,ITGAL,P24063,ENSMUSG00000030830,P20701
ENSG00000182674,KCNB2,A6H8H5,ENSMUSG00000092083,Q92953
ENSG00000149639,SOGA1,,ENSMUSG00000055485,O94964
ENSG00000203722,RAET1G,,,Q6H3X3
ENSG00000203722,RAET1G,,,Q6H3X3
ENSG00000147262,GPR119,Q7TQP3,ENSMUSG00000051209,Q8TDV5
ENSG00000154721,JAM2,Q9JI59,ENSMUSG00000053062,P57087
ENSG00000164485,IL22RA2,Q80XF5,ENSMUSG00000039760,Q969J5
ENSG00000137819,PAQR5,Q9DCU0,ENSMUSG00000032278,Q9NXK6
ENSG00000137819,PAQR5,Q9DCU0,ENSMUSG00000032278,Q9NXK6
ENSG00000118640,VAMP8,,ENSMUSG00000050732,Q9BV40
ENSG00000101440,ASIP,Q03288,ENSMUSG00000027596,P42127
ENSG00000181847,TIGIT,,ENSMUSG00000071552,Q495A1
ENSG00000204021,LIPK,Q8BM14,ENSMUSG00000024771,Q5VXJ0
ENSG00000084636,COL16A1,Q8BLX7,ENSMUSG00000040690,Q07092
ENSG00000124406,ATP8A1,P70704,ENSMUSG00000037685,Q9Y2Q0
ENSG00000112936,C7,,ENSMUSG00000079105,P10643
ENSG00000004846,ABCB5,B5X0E4,ENSMUSG00000072791,Q2M3G0
ENSG00000173083,HPSE,Q6YGZ1,ENSMUSG00000035273,Q9Y251
ENSG00000118094,TREH,Q9JLT2,ENSMUSG00000032098,O43280
ENSG00000143061,IGSF3,Q6ZQA6,ENSMUSG00000042035,O75054
ENSG00000149131,SERPING1,P97290,ENSMUSG00000023224,P05155
ENSG00000169684,CHRNA5,Q2MKA5,ENSMUSG00000035594,P30532
ENSG00000147113,CXorf36,Q8C3I9,ENSMUSG00000037358,Q9H7Y0
ENSG00000008516,MMP25,Q3U435,ENSMUSG00000023903,Q9NPA2
ENSG00000008516,MMP25,Q3U435,ENSMUSG00000023903,Q9NPA2
ENSG00000165449,SLC16A9,Q7TM99,ENSMUSG00000037762,Q7RTY1
ENSG00000106541,AGR2,O88312,ENSMUSG00000020581,O95994
ENSG00000136457,CHAD,O55226,ENSMUSG00000039084,O15335
ENSG00000147246,HTR2C,P34968,ENSMUSG00000041380,P28335
ENSG00000180483,DEFB119,,,Q8N690
ENSG00000052344,PRSS8,,ENSMUSG00000030800,Q16651
ENSG00000052344,PRSS8,,ENSMUSG00000030800,Q16651
ENSG00000185942,NKAIN3,Q3URJ8,ENSMUSG00000055761,Q8N8D7
ENSG00000115170,ACVR1,P37172,ENSMUSG00000026836,Q04771
ENSG00000132334,PTPRE,P49446,ENSMUSG00000041836,P23469
ENSG00000120885,CLU,Q06890,ENSMUSG00000022037,P10909
ENSG00000158296,SLC13A3,Q91Y63,ENSMUSG00000018459,Q8WWT9
ENSG00000168487,BMP1,P98063,ENSMUSG00000022098,P13497
ENSG00000178732,GP5,,ENSMUSG00000047953,P40197
ENSG00000214642,DEFB113,Q30KP5,ENSMUSG00000073735,Q30KQ7
ENSG00000189410,SH2D5,,ENSMUSG00000045349,Q6ZV89
ENSG00000106178,CCL24,Q9JKC0,ENSMUSG00000004814,O00175
ENSG00000113805,CNTN3,Q07409,ENSMUSG00000030075,Q9P232
ENSG00000117983,MUC5B,,ENSMUSG00000066108,Q9HC84
ENSG00000164764,SBSPON,Q3UPR9,ENSMUSG00000032719,Q8IVN8
ENSG00000105464,GRIN2D,Q03391,ENSMUSG00000002771,O15399
ENSG00000164535,DAGLB,Q91WC9,ENSMUSG00000039206,Q8NCG7
ENSG00000136634,IL10,P18893,ENSMUSG00000016529,P22301
ENSG00000074706,IPCEF1,Q8BMA3,ENSMUSG00000015202,Q8WWN9
ENSG00000074706,IPCEF1,Q5DU31,ENSMUSG00000064065,Q8WWN9
ENSG00000145147,SLIT2,Q9R1B9,ENSMUSG00000031558,O94813
ENSG00000107362,ABHD17B,Q7M759,ENSMUSG00000047368,Q5VST6
ENSG00000162723,SLAMF9,,ENSMUSG00000026548,Q96A28
ENSG00000164251,F2RL1,P55086,ENSMUSG00000021678,P55085
ENSG00000152778,IFIT5,,,Q13325
ENSG00000162591,MEGF6,,ENSMUSG00000057751,O75095
ENSG00000184601,C14orf180,,,Q8N912
ENSG00000274126,C14orf180,,,Q8N912
ENSG00000111371,SLC38A1,Q8K2P7,ENSMUSG00000023169,Q9H2H9
ENSG00000081842,PCDHA6,,ENSMUSG00000103707,Q9UN73
ENSG00000081842,PCDHA6,,ENSMUSG00000103707,Q9UN73
ENSG00000026559,KCNG1,A2BDX4,ENSMUSG00000074575,Q9UIX4
ENSG00000163286,ALPPL2,P24823,ENSMUSG00000026246,P10696
ENSG00000163286,ALPPL2,,ENSMUSG00000036500,P10696
ENSG00000163286,ALPPL2,,ENSMUSG00000079440,P10696
ENSG00000112964,GHR,P16882,ENSMUSG00000055737,P10912
ENSG00000112964,GHR,P16882,ENSMUSG00000055737,P10912
ENSG00000274619,CFD,,,P00746
ENSG00000197766,CFD,P03953,ENSMUSG00000061780,P00746
ENSG00000103653,CSK,P41241,ENSMUSG00000032312,P41240
ENSG00000104938,CLEC4M,Q91ZX1,ENSMUSG00000031494,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW8,ENSMUSG00000031495,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW9,ENSMUSG00000040165,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW7,ENSMUSG00000040197,Q9H2X3
ENSG00000104938,CLEC4M,Q8CJ91,ENSMUSG00000065987,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZX1,ENSMUSG00000031494,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW8,ENSMUSG00000031495,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW9,ENSMUSG00000040165,Q9H2X3
ENSG00000104938,CLEC4M,Q91ZW7,ENSMUSG00000040197,Q9H2X3
ENSG00000104938,CLEC4M,Q8CJ91,ENSMUSG00000065987,Q9H2X3
ENSG00000143869,GDF7,P43029,ENSMUSG00000037660,Q7Z4P5
ENSG00000109158,GABRA4,Q9D6F4,ENSMUSG00000029211,P48169
ENSG00000140564,FURIN,P23188,ENSMUSG00000030530,P09958
ENSG00000064547,LPAR2,,ENSMUSG00000031861,Q9HBW0
ENSG00000160349,LCN1,,,P31025
ENSG00000160013,PTGIR,P43252,ENSMUSG00000043017,P43119
ENSG00000088899,LZTS3,A2AHG0,ENSMUSG00000037703,O60299
ENSG00000105835,NAMPT,Q99KQ4,ENSMUSG00000020572,P43490
ENSG00000102265,TIMP1,P12032,ENSMUSG00000001131,P01033
ENSG00000078246,TULP3,O88413,ENSMUSG00000001521,O75386
ENSG00000078246,TULP3,O88413,ENSMUSG00000001521,O75386
ENSG00000100221,JOSD1,Q9DBJ6,ENSMUSG00000022426,Q15040
ENSG00000249751,ECSCR,Q3TZW0,ENSMUSG00000073599,Q19T08
ENSG00000103056,SMPD3,Q9JJY3,ENSMUSG00000031906,Q9NY59
ENSG00000160097,FNDC5,Q8K4Z2,ENSMUSG00000001334,Q8NAU1
ENSG00000160097,FNDC5,Q8K4Z2,ENSMUSG00000001334,Q8NAU1
ENSG00000188611,ASAH2,Q9JHE3,ENSMUSG00000024887,Q9NR71
ENSG00000167850,CD300C,Q6SJQ0,ENSMUSG00000034652,Q08708
ENSG00000167850,CD300C,Q7TSN2,ENSMUSG00000044811,Q08708
ENSG00000167850,CD300C,,ENSMUSG00000058728,Q08708
ENSG00000206075,SERPINB5,P70124,ENSMUSG00000067006,P36952
ENSG00000164946,FREM1,Q684R7,ENSMUSG00000059049,Q5H8C1
ENSG00000256812,CAPNS2,Q9D7J7,ENSMUSG00000078144,Q96L46
ENSG00000122042,UBL3,Q9Z2M6,ENSMUSG00000001687,O95164
ENSG00000163357,DCST1,Q059Y8,ENSMUSG00000042672,Q5T197
ENSG00000139219,COL2A1,P28481,ENSMUSG00000022483,P02458
ENSG00000117091,CD48,P18181,ENSMUSG00000015355,P09326
ENSG00000177398,UMODL1,Q5DID3,ENSMUSG00000054134,Q5DID0
ENSG00000107159,CA9,Q8VHB5,ENSMUSG00000028463,Q16790
ENSG00000196954,CASP4,,,P49662
ENSG00000169413,RNASE6,,ENSMUSG00000021880,Q93091
ENSG00000118733,OLFM3,P63056,ENSMUSG00000027965,Q96PB7
ENSG00000144115,THNSL2,Q80W22,ENSMUSG00000054474,Q86YJ6
ENSG00000124134,KCNS1,O35173,ENSMUSG00000040164,Q96KK3
ENSG00000176435,CLEC14A,Q8VCP9,ENSMUSG00000045930,Q86T13
ENSG00000101958,GLRA2,Q7TNC8,ENSMUSG00000018589,P23416
ENSG00000124479,NDP,P48744,ENSMUSG00000040138,Q00604
ENSG00000138039,LHCGR,P30730,ENSMUSG00000024107,P22888
ENSG00000163218,PGLYRP4,Q0VB07,ENSMUSG00000042250,Q96LB8
ENSG00000181027,FKRP,Q8CG64,ENSMUSG00000048920,Q9H9S5
ENSG00000181027,FKRP,Q8CG64,ENSMUSG00000048920,Q9H9S5
ENSG00000257008,GPR142,Q7TQN9,ENSMUSG00000034677,Q7Z601
ENSG00000153902,LGI4,Q8K1S1,ENSMUSG00000036560,Q8N135
ENSG00000143226,FCGR2A,,ENSMUSG00000026656,P12318
ENSG00000143226,FCGR2A,,ENSMUSG00000059498,P12318
ENSG00000132000,PODNL1,Q6P3Y9,ENSMUSG00000012889,Q6PEZ8
ENSG00000166313,APBB1,Q9QXJ1,ENSMUSG00000037032,O00213
ENSG00000134769,DTNA,Q9D2N4,ENSMUSG00000024302,Q9Y4J8
ENSG00000146039,SLC17A4,Q5NCM1,ENSMUSG00000021336,Q9Y2C5
ENSG00000121807,CCR2,P51683,ENSMUSG00000049103,P41597
ENSG00000121807,CCR2,P51682,ENSMUSG00000079227,P41597
ENSG00000119899,SLC17A5,Q8BN82,ENSMUSG00000049624,Q9NRA2
ENSG00000261210,CLEC19A,,,Q6UXS0
ENSG00000135333,EPHA7,Q61772,ENSMUSG00000028289,Q15375
ENSG00000121753,ADGRB2,Q8CGM1,ENSMUSG00000028782,O60241
ENSG00000035862,TIMP2,,ENSMUSG00000017466,P16035
ENSG00000100473,COCH,Q62507,ENSMUSG00000020953,O43405
ENSG00000073008,PVR,,,P15151
ENSG00000073008,PVR,,,P15151
ENSG00000204019,CT83,,,Q5H943
ENSG00000156738,MS4A1,P19437,ENSMUSG00000024673,P11836
ENSG00000113361,CDH6,P97326,ENSMUSG00000039385,P55285
ENSG00000197540,GZMM,,ENSMUSG00000054206,P51124
ENSG00000151692,RNF144A,Q925F3,ENSMUSG00000020642,P50876
ENSG00000196748,CLPSL2,Q3UW21,ENSMUSG00000024224,Q6UWE3
ENSG00000109062,SLC9A3R1,P70441,ENSMUSG00000020733,O14745
ENSG00000101292,PROKR2,Q8K458,ENSMUSG00000050558,Q8NFJ6
ENSG00000223532,HLA-B,,,P30479
ENSG00000223532,HLA-B,,,P30475
ENSG00000223532,HLA-B,,,Q95365
ENSG00000223532,HLA-B,,,P30462
ENSG00000223532,HLA-B,,,P30460
ENSG00000177830,CHID1,Q922Q9,ENSMUSG00000025512,Q9BWS9
ENSG00000159763,PIP,P02816,ENSMUSG00000058499,P12273
ENSG00000154165,GPR15,Q0VDU3,ENSMUSG00000047293,P49685
ENSG00000163430,FSTL1,Q62356,ENSMUSG00000022816,Q12841
ENSG00000126861,OMG,,ENSMUSG00000049612,P23515
ENSG00000129749,CHRNA10,,ENSMUSG00000066279,Q9GZZ6
ENSG00000120217,CD274,Q9EP73,ENSMUSG00000016496,Q9NZQ7
ENSG00000101441,CST4,Q9JM84,ENSMUSG00000033156,P01036
ENSG00000204640,NMS,Q5H8A1,ENSMUSG00000067604,Q5H8A3
ENSG00000145623,OSMR,,ENSMUSG00000022146,Q99650
ENSG00000197555,SIPA1L1,Q8C0T5,ENSMUSG00000042700,O43166
ENSG00000133401,PDZD2,,ENSMUSG00000022197,O15018
ENSG00000028137,TNFRSF1B,P25119,ENSMUSG00000028599,P20333
ENSG00000028137,TNFRSF1B,P25119,ENSMUSG00000028599,P20333
ENSG00000187689,AMTN,Q9D3J8,ENSMUSG00000029282,Q6UX39
ENSG00000166450,PRTG,Q2EY15,ENSMUSG00000036030,Q2VWP7
ENSG00000182175,RGMA,Q6PCX7,ENSMUSG00000070509,Q96B86
ENSG00000123561,SERPINA7,,ENSMUSG00000031271,P05543
ENSG00000149295,DRD2,P61168,ENSMUSG00000032259,P14416
ENSG00000100097,LGALS1,P16045,ENSMUSG00000068220,P09382
ENSG00000184925,LCN12,Q6JVL5,ENSMUSG00000026943,Q6JVE5
ENSG00000099994,SUSD2,Q9DBX3,ENSMUSG00000006342,Q9UGT4
ENSG00000168703,WFDC12,Q9JHY3,ENSMUSG00000042845,Q8WWY7
ENSG00000184471,C1QTNF8,,,P60827
ENSG00000067113,PLPP1,Q61469,ENSMUSG00000021759,O14494
ENSG00000188372,ZP3,P10761,ENSMUSG00000004948,P21754
ENSG00000188372,ZP3,P10761,ENSMUSG00000004948,P21754
ENSG00000170275,CRTAP,Q9CYD3,ENSMUSG00000032431,O75718
ENSG00000133048,CHI3L1,Q61362,ENSMUSG00000064246,P36222
