uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_description,tags_reason,pfam
Q8IZS7,CLCL1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8IZU9,KIRR3_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q8IZY2,ABCA7_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8J025,APCD1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N0V4,LGI2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N0W4,NLGNX_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N0Y3,OR4N4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N0Y5,OR8I2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N0Z9,VSI10_HUMAN,True,False,False,,False,False,,False,False,,To_add | To_comment,Iglike | Possible_receptor,,
Q8N104,D106A_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N109,KI2LA_HUMAN,True,False,False,,False,True,KIR_add,False,False,,,,,
Q8N119,MMP21_HUMAN,False,False,True,,False,False,,False,False,,,Matrix metalloproteinase,,
Q8N126,CADM3_HUMAN,True,False,False,,False,False,,False,False,,,,,PF08205;PF07686;
Q8N127,O5AS1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N129,CNPY4_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N135,LGI4_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N144,CXD3_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Gap junction,Adhesion_add,
Q8N145,LGI3_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N146,OR8H3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N148,OR6V1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N149,LIRA2_HUMAN,True,False,True,,False,True,,False,False,,To_add,Iglike,,
Q8N158,GPC2_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q8N162,OR8H2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N1C3,GBRG1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N1E2,LYG1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N1I0,DOCK4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N1M1,BEST3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N1N0,CLC4F_HUMAN,True,False,False,,False,True,,False,False,,To_add,Receptor with an affinity for galactose and fucose. (uniprot),,
Q8N1N2,DYNAP_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N1S5,S39AB_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N1W1,ARG28_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q8N271,PROM2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N292,GAPT_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N2E2,VWDE_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N2E6,TOR2X_HUMAN,False,False,True,Hormone,True,False,,False,False,,,,,
Q8N2G4,LYPD1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N2Q7,NLGN1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N2S1,LTBP4_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N2X6,EXAS1_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q8N300,SVBP_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N302,AGGF1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N307,MUC20_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q8N323,NXPE1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N349,OR2LD_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N350,DOS_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N387,MUC15_HUMAN,True,False,True,,False,False,,False,False,,,,,
Q8N3I7,BBS5_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N3J6,CADM2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N3R9,MPP5_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8N3V7,SYNPO_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N3Z0,PRS35_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N423,LIRB2_HUMAN,True,False,False,,False,True,Inhibitory LILRs_add,False,False,,To_add,Iglike,,PF13895;
Q8N436,CPXM2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N441,FGRL1_HUMAN,True,False,False,,False,True,,False,False,,To_add,Iglike,,PF07679;
Q8N474,SFRP1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N475,FSTL5_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N4C8,MINK1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N4F0,BPIB2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N4S9,MALD2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N4T0,CBPA6_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N4T4,ARG39_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q8N565,MREG_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8N5U1,M4A15_HUMAN,True,False,False,,False,True,,False,False,,To_add,May be involved in signal transduction as a component of a multimeric receptor complex. (uniprot),,
Q8N5W8,FA24B_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N608,DPP10_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N628,OR2C3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8N687,DB125_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N688,DB123_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N690,DB119_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N695,SC5A8_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N6C5,IGSF1_HUMAN,True,False,True,,False,True,,False,True,Ig chain,,Ig chain,,
Q8N6C8,LIRA3_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N6F1,CLD19_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Claudins,Adhesion_add,
Q8N6F7,GCSAM_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N6G6,ATL1_HUMAN,False,False,True,,False,False,,False,False,,,disintegrin and metalloproteinase,,
Q8N6P7,I22R1_HUMAN,True,False,False,,False,True,Cytokine_receptor_add,False,False,,To_add,cytokine_receptor,,PF01108;
Q8N6Q3,CD177_HUMAN,True,False,False,,False,False,,False,False,,To_comment,,Adhesion_add,PF00021;
Q8N6U8,GP161_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8N6Y1,PCD20_HUMAN,True,False,False,,False,False,,False,False,,,Protocadherin,,
Q8N6Y2,LRC17_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N729,NPW_HUMAN,False,False,True,,False,False,,False,False,,,,,PF15180;
Q8N743,KI3L3_HUMAN,True,False,False,,False,True,KIR_add,False,False,,Q8N743,,Extracellular_add,
Q8N7C0,LRC52_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Receptor_add,
Q8N7J2,AMER2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8N7P3,CLD22_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Claudins,Adhesion_add,
Q8N7Q2,CEAS1_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q8N8D7,NKAI3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N8P7,CK044_HUMAN,False,False,True,,False,False,,False,True,,To_remove,no ensembl,,
Q8N8Q9,NIPA2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N8R5,CB069_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N8U9,BMPER_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N907,DAND5_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8N912,NRAC_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8N944,AMER3_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8N9M5,TM102_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NA29,NLS1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NAC3,I17RC_HUMAN,True,False,False,,False,True,Cytokine_receptor_add,False,False,,,,,PF15037;PF08357;
Q8NAU1,FNDC5_HUMAN,True,False,True,Hormone,True,False,,False,False,,,,,
Q8NB16,MLKL_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NB37,PDDC1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NB49,AT11C_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NB66,UN13C_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8NBI3,DRAXI_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NBM8,PCYXL_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NBP7,PCSK9_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NBQ5,DHB11_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NBR0,P5I13_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NBS3,S4A11_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NBU5,ATAD1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NBV8,SYT8_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NC24,RELL2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NC67,NETO2_HUMAN,True,False,False,,False,True,,False,False,,To_add,Accessory subunit of neuronal kainate-sensitive glutamate receptors,,PF00431;PF00057;
Q8NC96,NECP1_HUMAN,True,False,False,,False,False,,False,True,Ear-binding,,Ear-binding,,
Q8NCB2,CAMKV_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8NCC3,PAG15_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NCF0,CL18C_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NCG7,DGLB_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NCK7,MOT11_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NCM8,DYHC2_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8NCT1,ARRD4_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8NCW5,NNRE_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8ND23,CARL3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8ND76,CCNY_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NDA2,HMCN2_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NDV2,GPR26_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8NDX1,PSD4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NDX9,LY65B_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NDZ4,DIA1_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NE01,CNNM3_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NE35,CPEB3_HUMAN,False,True,False,,False,False,,False,False,,To_comment,,Peripheral_add,
Q8NE79,POPD1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NEB7,ACRBP_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NEC5,CTSR1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NER1,TRPV1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NER5,ACV1C_HUMAN,True,False,False,,False,True,,False,False,,To_add,Receptor for activin AB,,PF07714;PF08515;
Q8NES8,DB124_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NET1,D108B_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NET5,NFAM1_HUMAN,True,False,False,,False,True,,False,False,,To_comment,,Receptor_add,
Q8NEV9,IL27A_HUMAN,False,False,True,Cytokine,True,False,,False,False,,,,,
Q8NEX5,WFDC9_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NEX6,WFD11_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NF86,PRS33_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NFA2,NOXO1_HUMAN,False,True,False,,False,False,,False,False,,,,,
Q8NFF2,NCKX4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFJ5,RAI3_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8NFJ6,PKR2_HUMAN,True,False,False,,False,True,,False,False,,,,,PF00001;
Q8NFJ9,BBS1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFK1,CXG3_HUMAN,True,False,False,,False,False,,False,False,,To_comment,Gap junction,Adhesion_add,
Q8NFM4,ADCY4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFM7,I17RD_HUMAN,True,False,False,,False,True,Cytokine_receptor_add,False,False,,,,,
Q8NFN8,GP156_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8NFP4,MDGA1_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFQ5,BPIB6_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NFQ6,BPIFC_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NFR9,I17RE_HUMAN,True,False,True,Cytokine,True,True,Cytokine_receptor_add,False,False,,,,,PF15037;PF08357;
Q8NFT2,STEA2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFT8,DNER_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8NFU0,BEST4_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFU1,BEST2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFU4,FDSCP_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NFW1,COMA1_HUMAN,False,False,True,,False,False,,False,False,,,Collagen,,PF01391;PF00092;
Q8NFY4,SEM6D_HUMAN,True,False,False,,False,False,,False,False,,,Possible_receptor,,PF01437;PF01403;
Q8NFZ3,NLGNY_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFZ4,NLGN2_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NFZ6,VN1R2_HUMAN,True,False,False,,False,True,,False,False,,,,,
Q8NFZ8,CADM4_HUMAN,True,False,False,,False,False,,False,False,,To_add,Iglike,,PF08205;PF07686;
Q8NG11,TSN14_HUMAN,True,False,False,,False,False,,False,False,,,,,
Q8NG35,D105A_HUMAN,False,False,True,,False,False,,False,False,,,,,
Q8NG41,NPB_HUMAN,False,False,True,,False,False,,False,False,,,,,PF15180;
Q8NG75,OR5T1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG76,O2T33_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG77,O2T12_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG78,OR8G5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG80,OR2L5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG81,OR2M7_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG83,OR2M3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG84,O2AK2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG85,OR2L3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG92,O13H1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG94,O11H1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG95,OR7G3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG97,OR2Z1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG98,OR7D4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NG99,OR7G2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA0,OR7G1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA1,OR1M1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA2,OR7A2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA4,G32P1_HUMAN,True,False,False,,False,True,,False,False,,To_remove,no ensembl,,
Q8NGA5,O10H4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA6,O10H5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGA8,O4F17_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGB2,OR4C5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGB4,OR4S1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGB6,OR4M2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGB8,O4F15_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGB9,OR4F6_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC0,O5AU1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC1,O11G2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC2,OR4E2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC3,O10G2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC4,O10G3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC5,OR6J1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC6,OR4KH_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC7,O11H6_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC8,O11H7_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGC9,O11H4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD0,OR4M1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD1,OR4N2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD2,OR4K2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD3,OR4K5_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD4,OR4K1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGD5,OR4KE_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE0,O10AD_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE1,OR6C4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE2,O2AP1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE3,O10P1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE5,O10A7_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE7,OR9K2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE8,OR4D9_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGE9,OR9Q2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF0,O52B6_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF1,O52R1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF3,O51D1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF4,O5AP2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF6,O10W1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF7,OR5BH_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF8,OR4B1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGF9,OR4X2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG0,OR8J3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG2,OR5T2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG3,OR5T3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG4,OR8H1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG5,OR8K1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG6,OR8BC_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG7,OR8A1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGG8,OR8B3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH3,OR2D3_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH5,O56A1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH6,O52L2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH7,O52L1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH8,O56A4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGH9,O52E4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI0,O52N2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI1,O56B2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI2,O52N4_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI3,O56B1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI4,OR4DB_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI6,OR4DA_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI7,O10V1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI8,O5AN1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGI9,OR5A2_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGJ0,OR5A1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGJ1,OR4D6_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGJ2,O52H1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
Q8NGJ3,O52E1_HUMAN,True,False,False,,False,False,,False,True,Olfactory receptor,,Olfactory receptor,,
